id,school,color,alternate_color,alternate_names,abbreviation,conference,division,logos,location_id,location_city,location_state,location_zip,location_country,location_latitude,location_longitude,stadium_capacity,location_elevation,location_timezone,grass,dome
1000142,Armour,#null,#null,,,,,,,,,,,,,,,,,
1000552,Army Ambulance Corps,#null,#null,,,,,,,,,,,,,,,,,
1000446,Athens,#null,#null,,,,,,,,,,,,,,,,,
1000273,Athens A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000675,Atlantic Christian,#null,#null,,,,,,,,,,,,,,,,,
1000838,Atlantic City NAS,#null,#null,,,,,,,,,,,,,,,,,
1000362,Augusta Military Academy,#null,#null,,,,,,,,,,,,,,,,,
1000347,Augustana (South Dakota),#null,#null,,,,,,,,,,,,,,,,,
1000387,Austin,#null,#null,,,,,,,,,,,,,,,,,
1000212,Austin High,#null,#null,,,,,,,,,,,,,,,,,
1000906,Australia,#null,#null,Australia,Australia,,,,,,,,,,,,,,,
1000547,Bailey Military,#null,#null,,,,,,,,,,,,,,,,,
1000808,Bainbridge NTS,#null,#null,,,,,,,,,,,,,,,,,
1000131,Baker,#null,#null,,,,,,,,,,,,,,,,,
1000637,Balboa NTS,#null,#null,,,,,,,,,,,,,,,,,
1000544,Ballard Meteors,#null,#null,,,,,,,,,,,,,,,,,
1000431,Baltimore,#null,#null,,,,,,,,,,,,,,,,,
1000180,Baltimore A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000140,Bankers A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000845,Barksdale Field,#null,#null,,,,,,,,,,,,,,,,,
1000442,Barnes Medical,#null,#null,,,,,,,,,,,,,,,,,
1000597,Barron Field,#null,#null,,,,,,,,,,,,,,,,,
1000825,Beaumont Hospital,#null,#null,,,,,,,,,,,,,,,,,
2056,Belhaven,#215732,#f2a900,"BELHA,Belhaven",BELHA,USA South,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2056.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2056.png",5802.0,Jackson,MS,39202,US,32.2990021,-90.1847691,1200.0,,,,False
1000408,Bellefonte Academy,#null,#null,,,,,,,,,,,,,,,,,
1000336,Bellevue,#null,#null,,,,,,,,,,,,,,,,,
1000596,Belmont A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000314,Beloit High,#null,#null,,,,,,,,,,,,,,,,,
2059,Benedict,#000000,#null,"BEN,Benedict",BEN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2059.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2059.png",,,,,,,,,,,,
1000192,Bennett Medical,#null,#null,,,,,,,,,,,,,,,,,
1000857,Berg Field,#null,#null,,,,,,,,,,,,,,,,,
1000849,Bergstrom Field,#null,#null,,,,,,,,,,,,,,,,,
1000112,Berkeley A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000495,Bethel,#null,#null,,,,,,,,,,,,,,,,,
1000288,Bingham,#null,#null,,,,,,,,,,,,,,,,,
1000440,Birmingham,#null,#null,,,,,,,,,,,,,,,,,
1000291,Birmingham High,#null,#null,,,,,,,,,,,,,,,,,
1000893,Bishop,#null,#null,,,,,,,,,,,,,,,,,
1000771,Blackland Field,#null,#null,,,,,,,,,,,,,,,,,
1000468,Blountsville Agricultural,#null,#null,,,,,,,,,,,,,,,,,
1000856,Bogue Field,#null,#null,,,,,,,,,,,,,,,,,
1000882,Bolling Field,#null,#null,,,,,,,,,,,,,,,,,
1000101,Boston A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000119,Boston English High,#null,#null,,,,,,,,,,,,,,,,,
1000117,Boston Latin High,#null,#null,,,,,,,,,,,,,,,,,
1000010,Boston University,#null,#null,Boston University,,,,,,,,,,,,,,,,
1000280,Boulder High,#null,#null,,,,,,,,,,,,,,,,,
1000213,Bradford National Guard,#null,#null,,,,,,,,,,,,,,,,,
1000011,Bradley,#null,#null,Bradley,,,,,,,,,,,,,,,,
1000881,Brandeis,#null,#null,,,,,,,,,,,,,,,,,
1000401,Brayton,#null,#null,,,,,,,,,,,,,,,,,
1000546,Bremerton Navy,#null,#null,,,,,,,,,,,,,,,,,
1000748,Bridgewater,#null,#null,,,,,,,,,,,,,,,,,
1000072,Britannia,#null,#null,,,,,,,,,,,,,,,,,
1000078,British Club of New York,#null,#null,,,,,,,,,,,,,,,,,
1001013,British Columbia,#null,#null,BRI,BRI,,,,,,,,,,,,,,,
1000929,Broaddus College,#null,#null,,,,,,,,,,,,,,,,,
1000842,Brooklyn,#null,#null,,,,,,,,,,,,,,,,,
1000080,Brooklyn Polytechnic Institute,#null,#null,,,,,,,,,,,,,,,,,
1000814,Brooklyn Tigers (NFL),#null,#null,,,,,,,,,,,,,,,,,
1000795,Bryan Field,#null,#null,,,,,,,,,,,,,,,,,
1000662,Bryson,#null,#null,,,,,,,,,,,,,,,,,
1000378,Buckner Business College,#null,#null,,,,,,,,,,,,,,,,,
1000840,Bunker Hill Navy,#null,#null,,,,,,,,,,,,,,,,,
1000640,Burleson,#null,#null,,,,,,,,,,,,,,,,,
1000271,Burlingame A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000394,Butler YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000162,Butte A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000687,California Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000891,California-Riverside,#null,#null,,,,,,,,,,,,,,,,,
1000007,California-Santa Barbara,#null,#null,"UCSB,California-Santa Barbara",UCSB,,,,,,,,,,,,,,,
1000690,California Tech,#null,#null,,,,,,,,,,,,,,,,,
1000513,Cal Poly-Pomona,#null,#null,,,,,,,,,,,,,,,,,
1000012,Cal State Fullerton,#null,#null,Cal State Fullerton,,,,,,,,,,,,,,,,
1000013,Cal State Los Angeles,#null,#null,Cal State Los Angeles,,,,,,,,,,,,,,,,
1000887,Cal State Northridge,#null,#null,,,,,,,,,,,,,,,,,
1000917,Cameron,#null,#null,CAM,CAM,,,,,,,,,,,,,,,
1000147,Camp Adams,#null,#null,,,,,,,,,,,,,,,,,
1000591,Camp Baker,#null,#null,,,,,,,,,,,,,,,,,
1000854,Camp Beale,#null,#null,,,,,,,,,,,,,,,,,
1000846,Camp Blanding,#null,#null,,,,,,,,,,,,,,,,,
1000767,Camp Davis,#null,#null,,,,,,,,,,,,,,,,,
1000567,Camp Devens,#null,#null,,,,,,,,,,,,,,,,,
1000618,Camp Dodge,#null,#null,,,,,,,,,,,,,,,,,
1000575,Camp Doniphan,#null,#null,,,,,,,,,,,,,,,,,
1000217,Campello,#null,#null,,,,,,,,,,,,,,,,,
1000564,Camp Funston,#null,#null,,,,,,,,,,,,,,,,,
1000572,Camp Gordon,#null,#null,,,,,,,,,,,,,,,,,
1000014,Camp Grant,#null,#null,Camp Grant,,,,,,,,,,,,,,,,
1000626,Camp Greene,#null,#null,,,,,,,,,,,,,,,,,
1000589,Camp Greenleaf,#null,#null,,,,,,,,,,,,,,,,,
1000598,Camp Griffin,#null,#null,,,,,,,,,,,,,,,,,
1000769,Camp Haan,#null,#null,,,,,,,,,,,,,,,,,
1000599,Camp Hancock,#null,#null,,,,,,,,,,,,,,,,,
1000619,Camp Harrison,#null,#null,,,,,,,,,,,,,,,,,
1000879,Camp Hood,#null,#null,,,,,,,,,,,,,,,,,
1000605,Camp Humphreys,#null,#null,,,,,,,,,,,,,,,,,
1000803,Camp Kilmer,#null,#null,,,,,,,,,,,,,,,,,
1000574,Camp Lee,#null,#null,,,,,,,,,,,,,,,,,
1000789,Camp Lejeune,#null,#null,,,,,,,,,,,,,,,,,
1000550,Camp Logan,#null,#null,,,,,,,,,,,,,,,,,
1000559,Camp Lyons,#null,#null,,,,,,,,,,,,,,,,,
1000625,Camp Mabry,#null,#null,,,,,,,,,,,,,,,,,
1000569,Camp MacAurthur,#null,#null,,,,,,,,,,,,,,,,,
1000579,Camp MacDowell,#null,#null,,,,,,,,,,,,,,,,,
1000861,Camp Mackall,#null,#null,,,,,,,,,,,,,,,,,
1000866,Camp McClelland,#null,#null,,,,,,,,,,,,,,,,,
1000353,Camp McKinley,#null,#null,,,,,,,,,,,,,,,,,
1000349,Camp McPherson,#null,#null,,,,,,,,,,,,,,,,,
1000432,Camp Meyer,#null,#null,,,,,,,,,,,,,,,,,
1000900,Camp Peary,#null,#null,,,,,,,,,,,,,,,,,
1000880,Camp Pendleton,#null,#null,,,,,,,,,,,,,,,,,
1000635,Camp Perry,#null,#null,,,,,,,,,,,,,,,,,
1000773,Camp Pickett,#null,#null,,,,,,,,,,,,,,,,,
1000577,Camp Pike,#null,#null,,,,,,,,,,,,,,,,,
1000829,Camp Polk,#null,#null,,,,,,,,,,,,,,,,,
1000250,Camp Preble,#null,#null,,,,,,,,,,,,,,,,,
1000451,Camp Russell,#null,#null,,,,,,,,,,,,,,,,,
1000576,Camp Sevier,#null,#null,,,,,,,,,,,,,,,,,
1000621,Camp Shelby,#null,#null,,,,,,,,,,,,,,,,,
1000573,Camp Sherman,#null,#null,,,,,,,,,,,,,,,,,
1000607,Camp Taylor,#null,#null,,,,,,,,,,,,,,,,,
1000594,Camp Travis,#null,#null,,,,,,,,,,,,,,,,,
1000556,Camp Wadsworth,#null,#null,,,,,,,,,,,,,,,,,
1000068,Canada All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000706,Canisius,#null,#null,,,,,,,,,,,,,,,,,
1000396,Canton A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000601,Carleton-St. Olaf,#null,#null,,,,,,,,,,,,,,,,,
1000015,Carlisle,#null,#null,Carlisle,,,,,,,,,,,,,,,,
1000670,Carlstrom Field,#null,#null,,,,,,,,,,,,,,,,,
1000692,Carroll (Montana),#null,#null,,,,,,,,,,,,,,,,,
1000580,Carruthers Field,#null,#null,,,,,,,,,,,,,,,,,
1000883,Carswell AFB,#null,#null,,,,,,,,,,,,,,,,,
1000744,Casa Blanca Indians,#null,#null,,,,,,,,,,,,,,,,,
1000156,Case,#null,#null,,,,,,,,,,,,,,,,,
1000429,Castle Heights,#null,#null,,,,,,,,,,,,,,,,,
1000500,Catholic,#null,#null,,,,,,,,,,,,,,,,,
1000016,Centenary (LA),#null,#null,Centenary (LA),,,,,,,,,,,,,,,,
1000702,Centerville (Butte),#null,#null,,,,,,,,,,,,,,,,,
1000309,Central Academy,#null,#null,,,,,,,,,,,,,,,,,
1000506,Central (Iowa),#null,#null,,,,,,,,,,,,,,,,,
1000295,Central (Kentucky),#null,#null,,,,,,,,,,,,,,,,,
1000928,Central Missouri,#null,#null,CEN,CEN,,,,,,,,,,,,,,,
1000526,Chamberlain Hunt,#null,#null,,,,,,,,,,,,,,,,,
1000578,Chanute Field,#null,#null,,,,,,,,,,,,,,,,,
1000390,Charles City,#null,#null,,,,,,,,,,,,,,,,,
1000305,Charleston,#null,#null,,,,,,,,,,,,,,,,,
1000806,Charleston Coast Guard,#null,#null,,,,,,,,,,,,,,,,,
1000479,Charleston Navy,#null,#null,,,,,,,,,,,,,,,,,
1000831,Chatham Field,#null,#null,,,,,,,,,,,,,,,,,
1000666,Chemawa,#null,#null,,,,,,,,,,,,,,,,,
1000826,Cherry Point Marines,#null,#null,,,,,,,,,,,,,,,,,
1000395,Cheyenne High,#null,#null,,,,,,,,,,,,,,,,,
1000109,Chicago A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000185,Chicago Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000263,Chicago College,#null,#null,,,,,,,,,,,,,,,,,
1000287,Chicago Dental,#null,#null,,,,,,,,,,,,,,,,,
1000144,Chicago Dining Club,#null,#null,,,,,,,,,,,,,,,,,
1000267,Chicago Medical,#null,#null,,,,,,,,,,,,,,,,,
1000583,Chicago Naval Reserve,#null,#null,,,,,,,,,,,,,,,,,
1000122,Chicago YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000543,Chick Springs Military,#null,#null,,,,,,,,,,,,,,,,,
1000321,Chilocco,#null,#null,,,,,,,,,,,,,,,,,
2804,Chowan,#null,#null,"CHOWA,Chowan",CHOWA,Carolinas,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2804.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2804.png",5220.0,Murfreesboro,TN,,US,36.434053,-77.098431,5000.0,18.69116974,,,False
1000514,Christian Brothers,#null,#null,,,,,,,,,,,,,,,,,
1000066,City College of New York,#null,#null,,,,,,,,,,,,,,,,,
1000699,Clarke Memorial,#null,#null,,,,,,,,,,,,,,,,,
1000268,Clarkson,#null,#null,,,,,,,,,,,,,,,,,
1000535,Clemson Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000634,Cleveland Naval Reserves,#null,#null,,,,,,,,,,,,,,,,,
1000148,C.M.T.S.,#null,#null,,,,,,,,,,,,,,,,,
1000844,College All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000344,Colorado Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000330,Colorado College Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000775,Colorado Springs Field,#null,#null,,,,,,,,,,,,,,,,,
1000281,Colorado Springs High,#null,#null,,,,,,,,,,,,,,,,,
1000695,Colorado State Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000104,Columbia A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000317,Columbia Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000486,Columbia College,#null,#null,,,,,,,,,,,,,,,,,
1000086,Columbia Law,#null,#null,,,,,,,,,,,,,,,,,
1000753,Columbia (Oregon),#null,#null,,,,,,,,,,,,,,,,,
1000318,Columbia YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000375,Company I,#null,#null,,,,,,,,,,,,,,,,,
1000912,Concordia Canada,#null,#null,,,,,,,,,,,,,,,,,
1000922,Concordia College (MN),#null,#null,,,,,,,,,,,,,,,,,
1000110,Connecticut Literary,#null,#null,,,,,,,,,,,,,,,,,
1000206,Connecticut-Waterbury,#null,#null,,,,,,,,,,,,,,,,,
1000421,Conway Hall,#null,#null,,,,,,,,,,,,,,,,,
1000774,Corpus Christi NAS,#null,#null,,,,,,,,,,,,,,,,,
1000235,Cortland State,#null,#null,,,,,,,,,,,,,,,,,
1000656,Cotton City A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000588,Crane J.C.,#null,#null,,,,,,,,,,,,,,,,,
1000017,Creighton,#null,#null,Creighton,,,,,,,,,,,,,,,,
1000075,Crescent A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000364,Culver,#null,#null,,,,,,,,,,,,,,,,,
1000793,Curtis Bay Coast Guard,#null,#null,,,,,,,,,,,,,,,,,
1000862,Dalhart Field,#null,#null,,,,,,,,,,,,,,,,,
1000491,Dallas,#null,#null,,,,,,,,,,,,,,,,,
1000331,Daniel Baker,#null,#null,,,,,,,,,,,,,,,,,
1000787,Daniel Field,#null,#null,,,,,,,,,,,,,,,,,
1000507,Davis & Elkins,#null,#null,,,,,,,,,,,,,,,,,
1000139,Dean Academy,#null,#null,,,,,,,,,,,,,,,,,
1000645,Decatur Baptist,#null,#null,,,,,,,,,,,,,,,,,
1000018,Del Monte Pre-Flight,#null,#null,Del Monte Pre-Flight,,,,,,,,,,,,,,,,
1000001,Denver,#null,#null,"DU,Denver",DU,,,,,,,,,,,,,,,
1000136,Denver A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000464,Denver Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000539,Denver Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000289,Denver Manual High,#null,#null,,,,,,,,,,,,,,,,,
1000671,DePaul,#null,#null,,,,,,,,,,,,,,,,,
1000269,Des Moines,#null,#null,,,,,,,,,,,,,,,,,
1000239,Des Moines Baptist,#null,#null,,,,,,,,,,,,,,,,,
1000079,Detroit A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000019,Detroit Mercy,#null,#null,Detroit Mercy,,,,,,,,,,,,,,,,
1000277,Dickinson Seminary,#null,#null,,,,,,,,,,,,,,,,,
1000751,Dixie,#null,#null,,,,,,,,,,,,,,,,,
1000215,Dixon,#null,#null,,,,,,,,,,,,,,,,,
1000130,Doane,#null,#null,,,,,,,,,,,,,,,,,
1000415,Drake Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000701,Drexel,#null,#null,,,,,,,,,,,,,,,,,
1000020,Drury,#null,#null,Drury,,,,,,,,,,,,,,,,
1000176,Duquesne A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000299,East Denver High,#null,#null,,,,,,,,,,,,,,,,,
1000311,East Des Moines High,#null,#null,,,,,,,,,,,,,,,,,
1000739,Eastern Arizona J.C.,#null,#null,,,,,,,,,,,,,,,,,
1000428,Eastern (Virginia),#null,#null,,,,,,,,,,,,,,,,,
1000728,Edmond Tech,#null,#null,,,,,,,,,,,,,,,,,
1000833,Edmonton Field,#null,#null,,,,,,,,,,,,,,,,,
1000899,Edward Waters,#null,#null,,,,,,,,,,,,,,,,,
1000265,Elgin Academy,#null,#null,,,,,,,,,,,,,,,,,
1000167,Elizabeth A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000724,Ellensburg,#null,#null,,,,,,,,,,,,,,,,,
1000850,Ellington Field,#null,#null,,,,,,,,,,,,,,,,,
1000525,Ellsworth,#null,#null,,,,,,,,,,,,,,,,,
1000732,El Paso National Guard,#null,#null,,,,,,,,,,,,,,,,,
1000828,El Toro Marines,#null,#null,,,,,,,,,,,,,,,,,
1000316,Emporia College,#null,#null,,,,,,,,,,,,,,,,,
1001015,England,#null,#null,England,England,,,,,,,,,,,,,,,
1000707,Englewood,#null,#null,,,,,,,,,,,,,,,,,
1000127,Englewood High,#null,#null,,,,,,,,,,,,,,,,,
1000128,Englewood YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000021,Erskine,#null,#null,Erskine,,,,,,,,,,,,,,,,
1000067,Eton,#null,#null,,,,,,,,,,,,,,,,,
1000163,Eureka,#null,#null,,,,,,,,,,,,,,,,,
1000152,Evanston High,#null,#null,,,,,,,,,,,,,,,,,
1000752,Evansville,#null,#null,,,,,,,,,,,,,,,,,
1000090,Exeter,#null,#null,,,,,,,,,,,,,,,,,
1000155,F.A.A.,#null,#null,,,,,,,,,,,,,,,,,
1000981,Fairfield,#null,#null,Fairfield,,,,,,,,,,,,,,,,
1000111,Fall River,#null,#null,,,,,,,,,,,,,,,,,
1000087,Falls of Schuylkill,#null,#null,,,,,,,,,,,,,,,,,
1000859,Farragut Navy,#null,#null,,,,,,,,,,,,,,,,,
109418,Finlandia University,#null,#null,"FINL,Finlandia",FINL,Upper Midwest,,,,,,,,,,,,,,
1000437,Fishburne M.A.,#null,#null,,,,,,,,,,,,,,,,,
1000925,Fisk University,#null,#null,,,,,,,,,,,,,,,,,
1000228,Fitchburg YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000819,Fleet City,#null,#null,,,,,,,,,,,,,,,,,
1000528,Florence YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000508,Florida Southern,#null,#null,,,,,,,,,,,,,,,,,
1000022,Fort Benning,#null,#null,Fort Benning,,,,,,,,,,,,,,,,
1000830,Fort Bliss,#null,#null,,,,,,,,,,,,,,,,,
1000689,Fort Bragg,#null,#null,,,,,,,,,,,,,,,,,
1000631,Fort Des Moines,#null,#null,,,,,,,,,,,,,,,,,
1000391,Fort Douglas,#null,#null,,,,,,,,,,,,,,,,,
1000382,Fort Ethan Allen,#null,#null,,,,,,,,,,,,,,,,,
1000643,Fort Jackson,#null,#null,,,,,,,,,,,,,,,,,
1000777,Fort Knox,#null,#null,,,,,,,,,,,,,,,,,
1000476,Fort Leavenworth,#null,#null,,,,,,,,,,,,,,,,,
1000755,Fort Lewis College,#null,#null,,,,,,,,,,,,,,,,,
1000776,Fort Monmouth,#null,#null,,,,,,,,,,,,,,,,,
1000823,Fort Monroe,#null,#null,,,,,,,,,,,,,,,,,
1000628,Fort Oglethorpe,#null,#null,,,,,,,,,,,,,,,,,
1000768,Fort Ord,#null,#null,,,,,,,,,,,,,,,,,
1000827,Fort Pierce,#null,#null,,,,,,,,,,,,,,,,,
1000023,Fort Riley,#null,#null,Fort Riley,,,,,,,,,,,,,,,,
1000255,Fort Sheridan,#null,#null,,,,,,,,,,,,,,,,,
1000784,Fort Totten,#null,#null,,,,,,,,,,,,,,,,,
1000024,Fort Warren,#null,#null,Fort Warren,,,,,,,,,,,,,,,,
1000326,Fort Worth,#null,#null,,,,,,,,,,,,,,,,,
1000612,Foundation,#null,#null,,,,,,,,,,,,,,,,,
1000885,Frederick,#null,#null,,,,,,,,,,,,,,,,,
1000278,Freeport High,#null,#null,,,,,,,,,,,,,,,,,
1000584,Fremont Ammuntion,#null,#null,,,,,,,,,,,,,,,,,
1000868,Fresno State JV,#null,#null,,,,,,,,,,,,,,,,,
1000342,Friends,#null,#null,,,,,,,,,,,,,,,,,
1000818,Galveston Field,#null,#null,,,,,,,,,,,,,,,,,
1000632,Garden City,#null,#null,,,,,,,,,,,,,,,,,
1000363,Geneva,#null,#null,,,,,,,,,,,,,,,,,
1000351,Georgetown (Kentucky),#null,#null,,,,,,,,,,,,,,,,,
1000921,Georgetown (KY),#null,#null,GGA,GGA,,,,,,,,,,,,,,,
1000025,George Washington,#null,#null,George Washington,,,,,,,,,,,,,,,,
1000548,Georgia B,#null,#null,,,,,,,,,,,,,,,,,
1000470,Georgia Medical,#null,#null,,,,,,,,,,,,,,,,,
1000026,Georgia Pre-Flight,#null,#null,Georgia Pre-Flight,,,,,,,,,,,,,,,,
1000545,Georgia Tech B,#null,#null,,,,,,,,,,,,,,,,,
1000581,Goat Island Navy,#null,#null,,,,,,,,,,,,,,,,,
1000283,Golden High,#null,#null,,,,,,,,,,,,,,,,,
1000027,Gonzaga,#null,#null,Gonzaga,,,,,,,,,,,,,,,,
1000691,Gonzaga Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000404,Gordon,#null,#null,,,,,,,,,,,,,,,,,
1000244,Goshen,#null,#null,,,,,,,,,,,,,,,,,
1000315,Grand Island,#null,#null,,,,,,,,,,,,,,,,,
1000188,Grand Rapids High,#null,#null,,,,,,,,,,,,,,,,,
1000532,Granite High,#null,#null,,,,,,,,,,,,,,,,,
1000028,Great Lakes Navy,#null,#null,Great Lakes Navy,,,,,,,,,,,,,,,,
1000137,Greenfield,#null,#null,,,,,,,,,,,,,,,,,
1000809,Greensboro Field,#null,#null,,,,,,,,,,,,,,,,,
1000804,Greenville Field,#null,#null,,,,,,,,,,,,,,,,,
1000184,Greer,#null,#null,,,,,,,,,,,,,,,,,
1000240,Grinnell Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000284,Grinnell High,#null,#null,,,,,,,,,,,,,,,,,
1000406,Grove City,#null,#null,,,,,,,,,,,,,,,,,
1000186,Hahnemann Medical,#null,#null,,,,,,,,,,,,,,,,,
1000653,Hamilton A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000361,Hampton A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000646,Hampton Road,#null,#null,,,,,,,,,,,,,,,,,
1000467,Harrisburg A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000492,Harry Hillman Academy,#null,#null,,,,,,,,,,,,,,,,,
1000154,Hartford,#null,#null,,,,,,,,,,,,,,,,,
1000092,Harvard Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000094,Harvard B,#null,#null,,,,,,,,,,,,,,,,,
1000134,Harvard Freshmen,#null,#null,,,,,,,,,,,,,,,,,
1000477,Harvard Law,#null,#null,,,,,,,,,,,,,,,,,
1000029,Haskell,#null,#null,Haskell,,,,,,,,,,,,,,,,
1000398,Hastings,#null,#null,,,,,,,,,,,,,,,,,
1000716,Hastings State,#null,#null,,,,,,,,,,,,,,,,,
1000458,Havana A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000420,Havana University,#null,#null,,,,,,,,,,,,,,,,,
1000030,Haverford,#null,#null,Haverford,,,,,,,,,,,,,,,,
1000696,Hawaii All-Stars,#null,#null,,,,,,,,,,,,,,,,,
1000889,Hayward State,#null,#null,,,,,,,,,,,,,,,,,
1000377,Hebron Academy,#null,#null,,,,,,,,,,,,,,,,,
1000329,Hedding,#null,#null,,,,,,,,,,,,,,,,,
1000858,Herington Field,#null,#null,,,,,,,,,,,,,,,,,
1000313,Highland Park,#null,#null,,,,,,,,,,,,,,,,,
1000719,High Point,#null,#null,,,,,,,,,,,,,,,,,
1000762,Hiwassee,#null,#null,,,,,,,,,,,,,,,,,
1000614,Hoboken Navy,#null,#null,,,,,,,,,,,,,,,,,
2275,Hofstra,#27297c,#f6c934,"HOF,Hofstra",HOF,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2275.png",,,,,,,,,,,,
1000254,Homestead A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000847,Hondo Field,#null,#null,,,,,,,,,,,,,,,,,
1000178,Hopkinson,#null,#null,,,,,,,,,,,,,,,,,
1000471,Horner,#null,#null,,,,,,,,,,,,,,,,,
1000373,Houston YMCA,#null,#null,,,,,,,,,,,,,,,,,
1000158,Hyde Park,#null,#null,,,,,,,,,,,,,,,,,
1000123,Hyde Park High,#null,#null,,,,,,,,,,,,,,,,,
1000779,Idaho Marines,#null,#null,,,,,,,,,,,,,,,,,
1000216,Illinois Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000172,Illinois Cycling Club,#null,#null,,,,,,,,,,,,,,,,,
1000555,Illinois Medical,#null,#null,,,,,,,,,,,,,,,,,
1000439,Independence A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000241,Indiana Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000348,Indiana Medical,#null,#null,,,,,,,,,,,,,,,,,
1000150,Indianapolis Artillery,#null,#null,,,,,,,,,,,,,,,,,
1000705,Intermountain,#null,#null,,,,,,,,,,,,,,,,,
1000000,Iowa Pre-Flight,#null,#null,"IPF,Iowa Pre-Flight",IPF,,,,,,,,,,,,,,,
1000430,Jackson Br.-New Orleans,#null,#null,,,,,,,,,,,,,,,,,
1000822,Jackson Field,#null,#null,,,,,,,,,,,,,,,,,
1000031,Jacksonville Naval Air Station,#null,#null,Jacksonville Naval Air Station,,,,,,,,,,,,,,,,
1000435,James Millikin,#null,#null,,,,,,,,,,,,,,,,,
1000412,Jefferson,#null,#null,,,,,,,,,,,,,,,,,
1000350,Jefferson Medical,#null,#null,,,,,,,,,,,,,,,,,
1000360,Jersey Shore,#null,#null,,,,,,,,,,,,,,,,,
1000758,Kamehameha Alumni,#null,#null,,,,,,,,,,,,,,,,,
1000132,Kansas City A.C.,#null,#null,,,,,,,,,,,,,,,,,
1000251,Kansas City Medical,#null,#null,,,,,,,,,,,,,,,,,
1000407,Kansas City Veterinary,#null,#null,,,,,,,,,,,,,,,,,
1000524,Kansas Wesleyan,#null,#null,,,,,,,,,,,,,,,,,
2871,Kean,#092f56,#ffffff,"KEAN,Kean",KEAN,New Jersey,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2871.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2871.png",5905.0,Union,NJ,07083,US,40.6976019,-74.2632024,5300.0,,,,False
1000483,Kearney,#null,#null,,,,,,,,,,,,,,,,,
1000855,Kearney Field,#null,#null,,,,,,,,,,,,,,,,,
1000851,Keesler Field,#null,#null,,,,,,,,,,,,,,,,,
1000608,Kelly Field,#null,#null,,,,,,,,,,,,,,,,,
1000354,Kents Hill,#null,#null,,,,,,,,,,,,,,,,,
3077,Kentucky Christian,#null,#null,"KYCHR,KCU",KYCHR,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/3077.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3077.png",,,,,,,,,,,,
